"","uid","residence","prewarning","group","gender","age","bot_dummy","rebuttal_dummy","income_national","income_sample","income_sample_abs","accuracy","worth","articleId","sixgroup"
"171",512,"福建厦门","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"zhongkao","NewsL_bot_rebuttal"
"172",514,"湖北武汉","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,3,4,4,"zhongkao","AIL_bot_rebuttal"
"173",519,"黑龙江鹤岗","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",3,1,1,2,2,"zhongkao","AIL_bot_rebuttal"
"174",520,"贵州贵阳","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,4,2,5,5,"zhongkao","AIL_bot_rebuttal"
"175",523,"贵州遵义","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,3,2,4,3,"zhongkao","NewsL_bot_rebuttal"
"176",524,"黑龙江伊春","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",3,1,1,1,1,"zhongkao","NewsL_bot_rebuttal"
"177",532,"吉林长春","NewsL","bot_rebuttal","2",5,"bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"zhongkao","NewsL_bot_rebuttal"
"178",534,"广东广州","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"zhongkao","AIL_bot_rebuttal"
"179",536,"四川内江","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,2,2,"zhongkao","NewsL_bot_rebuttal"
"180",537,"广西玉林","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,3,2,3,2,"zhongkao","NewsL_bot_rebuttal"
"181",538,"四川凉山","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,2,2,5,5,"zhongkao","AIL_bot_rebuttal"
"182",542,"内蒙古乌兰察布","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,2,1,1,2,"zhongkao","NewsL_bot_rebuttal"
"183",551,"天津天津","NewsL","bot_rebuttal","1",5,"bot_TRUE","rebuttal_TRUE",5,5,3,3,4,"zhongkao","NewsL_bot_rebuttal"
"184",558,"福建龙岩","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,4,2,4,3,"zhongkao","AIL_bot_rebuttal"
"185",560,"贵州黔东南","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,2,2,1,1,"zhongkao","NewsL_bot_rebuttal"
"186",563,"山东青岛","AIL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,4,2,1,"zhongkao","AIL_bot_rebuttal"
"187",565,"山东淄博","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,3,4,4,"zhongkao","AIL_bot_rebuttal"
"188",567,"四川未知","NewsL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"zhongkao","NewsL_bot_rebuttal"
"189",568,"山东济南","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","NewsL_bot_rebuttal"
"190",572,"四川广元","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,3,2,2,1,"zhongkao","NewsL_bot_rebuttal"
"191",573,"重庆重庆","AIL","bot_rebuttal","2",5,"bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"zhongkao","AIL_bot_rebuttal"
"192",575,"江西赣州","NewsL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",4,3,2,3,3,"zhongkao","NewsL_bot_rebuttal"
"193",579,"上海上海","AIL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,5,1,2,"zhongkao","AIL_bot_rebuttal"
"194",581,"上海上海","AIL","bot_rebuttal","2",5,"bot_TRUE","rebuttal_TRUE",5,5,5,3,2,"zhongkao","AIL_bot_rebuttal"
"195",582,"河南洛阳","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"zhongkao","NewsL_bot_rebuttal"
"196",584,"浙江温州","AIL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"zhongkao","AIL_bot_rebuttal"
"197",587,"广东深圳","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,2,1,"zhongkao","AIL_bot_rebuttal"
"198",590,"福建泉州","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,3,2,1,"zhongkao","NewsL_bot_rebuttal"
"199",595,"辽宁大连","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,3,2,1,"zhongkao","AIL_bot_rebuttal"
"200",604,"重庆重庆","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,1,2,"zhongkao","NewsL_bot_rebuttal"
"201",606,"上海上海","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,5,1,1,"zhongkao","AIL_bot_rebuttal"
"202",610,"河南郑州","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"zhongkao","NewsL_bot_rebuttal"
"203",611,"河南安阳","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,2,2,2,5,"zhongkao","NewsL_bot_rebuttal"
"204",615,"湖北武汉","AIL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",5,5,3,4,3,"zhongkao","AIL_bot_rebuttal"
"205",616,"山东德州","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,1,1,1,1,"zhongkao","NewsL_bot_rebuttal"
"206",618,"湖南长沙","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,4,3,4,"zhongkao","AIL_bot_rebuttal"
"207",620,"江苏淮安","NewsL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"zhongkao","NewsL_bot_rebuttal"
"208",621,"湖南长沙","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"zhongkao","AIL_bot_rebuttal"
"209",622,"四川成都","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,3,3,3,"zhongkao","AIL_bot_rebuttal"
"210",623,"甘肃张掖","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,1,1,1,1,"zhongkao","NewsL_bot_rebuttal"
"211",630,"广东江门","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"zhongkao","AIL_bot_rebuttal"
"212",633,"上海上海","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,5,2,2,"zhongkao","AIL_bot_rebuttal"
"213",634,"湖北武汉","NewsL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",5,5,3,3,3,"zhongkao","NewsL_bot_rebuttal"
"214",638,"广东广州","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,4,4,3,"zhongkao","AIL_bot_rebuttal"
"215",639,"湖北武汉","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","NewsL_bot_rebuttal"
"216",647,"海南海口","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,4,2,3,3,"zhongkao","NewsL_bot_rebuttal"
"217",649,"山东青岛","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"zhongkao","NewsL_bot_rebuttal"
"218",654,"北京北京","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,2,1,"zhongkao","AIL_bot_rebuttal"
"219",655,"吉林长春","AIL","bot_rebuttal","2",5,"bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"zhongkao","AIL_bot_rebuttal"
"220",659,"黑龙江哈尔滨","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,4,2,4,3,"zhongkao","AIL_bot_rebuttal"
"221",661,"湖南永州","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,2,1,1,1,"zhongkao","NewsL_bot_rebuttal"
"222",665,"江苏苏州","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"zhongkao","AIL_bot_rebuttal"
"223",667,"福建莆田","AIL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"zhongkao","AIL_bot_rebuttal"
"224",668,"山东菏泽","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,1,1,1,1,"zhongkao","AIL_bot_rebuttal"
"225",669,"四川成都","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","AIL_bot_rebuttal"
"226",670,"广东珠海","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"zhongkao","AIL_bot_rebuttal"
"227",671,"重庆重庆","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"zhongkao","NewsL_bot_rebuttal"
"228",672,"上海上海","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,5,2,1,"zhongkao","NewsL_bot_rebuttal"
"229",673,"广东佛山","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,4,2,1,"zhongkao","NewsL_bot_rebuttal"
"230",675,"陕西渭南","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,3,2,2,4,"zhongkao","AIL_bot_rebuttal"
"231",676,"辽宁大连","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","AIL_bot_rebuttal"
"232",679,"北京北京","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,5,4,"zhongkao","AIL_bot_rebuttal"
"233",680,"陕西西安","NewsL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",5,4,2,1,2,"zhongkao","NewsL_bot_rebuttal"
"234",682,"福建福州","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,3,5,4,"zhongkao","AIL_bot_rebuttal"
"235",686,"黑龙江绥化","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",3,1,1,4,4,"zhongkao","NewsL_bot_rebuttal"
"236",689,"河北秦皇岛","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,4,2,5,4,"zhongkao","AIL_bot_rebuttal"
"237",691,"山东泰安","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",4,4,2,1,2,"zhongkao","NewsL_bot_rebuttal"
"238",699,"广东东莞","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"zhongkao","AIL_bot_rebuttal"
"239",701,"黑龙江大庆","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"zhongkao","NewsL_bot_rebuttal"
"240",705,"江苏盐城","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"zhongkao","AIL_bot_rebuttal"
"241",706,"山东烟台","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","AIL_bot_rebuttal"
"242",707,"山东济南","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","AIL_bot_rebuttal"
"243",709,"浙江嘉兴","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,5,1,"zhongkao","NewsL_bot_rebuttal"
"244",714,"湖北武汉","AIL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","AIL_bot_rebuttal"
"245",715,"四川成都","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,3,2,2,"zhongkao","NewsL_bot_rebuttal"
"246",718,"河北石家庄","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,4,2,3,4,"zhongkao","NewsL_bot_rebuttal"
"247",719,"四川成都","AIL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","AIL_bot_rebuttal"
"248",721,"新疆乌鲁木齐","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,4,2,1,2,"zhongkao","AIL_bot_rebuttal"
"249",724,"山西长治","AIL","bot_rebuttal","2",5,"bot_TRUE","rebuttal_TRUE",4,3,2,4,5,"zhongkao","AIL_bot_rebuttal"
"250",725,"四川成都","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,3,3,2,"zhongkao","AIL_bot_rebuttal"
"251",727,"云南昆明","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,3,2,2,"zhongkao","AIL_bot_rebuttal"
"252",728,"浙江宁波","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,4,1,2,"zhongkao","AIL_bot_rebuttal"
"253",729,"天津天津","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","NewsL_bot_rebuttal"
"254",732,"广东广州","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"zhongkao","AIL_bot_rebuttal"
"255",736,"辽宁大连","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,3,4,4,"zhongkao","AIL_bot_rebuttal"
"256",737,"海南海口","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,4,2,3,4,"zhongkao","AIL_bot_rebuttal"
"257",746,"湖北武汉","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,3,2,1,"zhongkao","NewsL_bot_rebuttal"
"258",747,"甘肃兰州","NewsL","bot_rebuttal","1",5,"bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"zhongkao","NewsL_bot_rebuttal"
"259",754,"广东广州","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,3,4,"zhongkao","AIL_bot_rebuttal"
"260",757,"广东广州","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"zhongkao","AIL_bot_rebuttal"
"261",759,"湖北武汉","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,3,3,2,"zhongkao","AIL_bot_rebuttal"
"262",763,"河北廊坊","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","NewsL_bot_rebuttal"
"263",764,"四川成都","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,3,2,2,"zhongkao","NewsL_bot_rebuttal"
"264",766,"湖北武汉","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,3,4,4,"zhongkao","AIL_bot_rebuttal"
"265",771,"湖南长沙","AIL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"zhongkao","AIL_bot_rebuttal"
"266",773,"广东深圳","AIL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"zhongkao","AIL_bot_rebuttal"
"267",775,"江西新余","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"zhongkao","NewsL_bot_rebuttal"
"268",781,"河北石家庄","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,5,5,"zhongkao","AIL_bot_rebuttal"
"269",784,"重庆重庆","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,4,2,"zhongkao","AIL_bot_rebuttal"
"270",788,"广东广州","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"zhongkao","NewsL_bot_rebuttal"
"271",789,"四川成都","NewsL","bot_rebuttal","2",6,"bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","NewsL_bot_rebuttal"
"272",790,"山东潍坊","NewsL","bot_rebuttal","2",5,"bot_TRUE","rebuttal_TRUE",5,4,2,1,1,"zhongkao","NewsL_bot_rebuttal"
"273",802,"湖南长沙","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,2,1,"zhongkao","AIL_bot_rebuttal"
"274",805,"云南临沧","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,1,1,4,3,"zhongkao","NewsL_bot_rebuttal"
"275",806,"浙江杭州","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,2,3,"zhongkao","NewsL_bot_rebuttal"
"276",807,"黑龙江哈尔滨","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"zhongkao","AIL_bot_rebuttal"
"277",809,"山东临沂","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,2,2,"zhongkao","AIL_bot_rebuttal"
"278",810,"湖北随州","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,1,1,1,2,"zhongkao","AIL_bot_rebuttal"
"279",814,"上海上海","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,5,1,1,"zhongkao","NewsL_bot_rebuttal"
"280",816,"贵州黔东南","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,2,2,4,4,"zhongkao","NewsL_bot_rebuttal"
"281",818,"上海上海","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,5,3,3,"zhongkao","AIL_bot_rebuttal"
"282",825,"北京北京","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,4,4,5,"zhongkao","AIL_bot_rebuttal"
"283",827,"北京北京","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,3,3,"zhongkao","NewsL_bot_rebuttal"
"284",828,"重庆重庆","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"zhongkao","AIL_bot_rebuttal"
"285",829,"河南周口","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,1,1,1,2,"zhongkao","NewsL_bot_rebuttal"
"286",833,"辽宁葫芦岛","AIL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",4,1,1,2,2,"zhongkao","AIL_bot_rebuttal"
"287",835,"上海上海","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,5,1,1,"zhongkao","NewsL_bot_rebuttal"
"288",839,"湖北武汉","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,3,4,4,"zhongkao","NewsL_bot_rebuttal"
"289",842,"广东深圳","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,1,2,"zhongkao","NewsL_bot_rebuttal"
"290",843,"广西柳州","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,3,2,2,2,"zhongkao","NewsL_bot_rebuttal"
"291",846,"河南郑州","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,4,3,"zhongkao","AIL_bot_rebuttal"
"292",849,"湖北鄂州","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,3,2,5,4,"zhongkao","AIL_bot_rebuttal"
"293",851,"江苏苏州","AIL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",5,5,4,2,4,"zhongkao","AIL_bot_rebuttal"
"294",853,"广东深圳","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"zhongkao","AIL_bot_rebuttal"
"295",860,"河南郑州","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"zhongkao","AIL_bot_rebuttal"
"296",862,"浙江台州","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,4,4,3,"zhongkao","AIL_bot_rebuttal"
"297",863,"福建福州","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,3,3,4,"zhongkao","NewsL_bot_rebuttal"
"298",869,"北京北京","AIL","bot_rebuttal","2",5,"bot_TRUE","rebuttal_TRUE",5,5,4,1,5,"zhongkao","AIL_bot_rebuttal"
"299",871,"广西南宁","AIL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",4,3,2,3,4,"zhongkao","AIL_bot_rebuttal"
"300",872,"甘肃平凉","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,1,1,1,1,"zhongkao","AIL_bot_rebuttal"
"301",879,"辽宁大连","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","NewsL_bot_rebuttal"
"302",883,"北京北京","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,4,2,2,"zhongkao","AIL_bot_rebuttal"
"303",886,"重庆重庆","AIL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"zhongkao","AIL_bot_rebuttal"
"304",891,"广东东莞","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"zhongkao","AIL_bot_rebuttal"
"305",895,"上海上海","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,5,1,1,"zhongkao","AIL_bot_rebuttal"
"306",899,"山东青岛","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,4,5,3,"zhongkao","NewsL_bot_rebuttal"
"307",901,"北京北京","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,1,4,"zhongkao","NewsL_bot_rebuttal"
"308",915,"黑龙江佳木斯","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,1,1,2,4,"zhongkao","AIL_bot_rebuttal"
"309",917,"江西南昌","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,3,3,3,"zhongkao","AIL_bot_rebuttal"
"310",921,"江苏苏州","NewsL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",5,5,4,3,5,"zhongkao","NewsL_bot_rebuttal"
"311",926,"河南安阳","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",4,2,2,3,3,"zhongkao","NewsL_bot_rebuttal"
"312",931,"河北石家庄","AIL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"zhongkao","AIL_bot_rebuttal"
"313",934,"贵州贵阳","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"zhongkao","AIL_bot_rebuttal"
"314",936,"河南郑州","NewsL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",4,4,2,5,3,"zhongkao","NewsL_bot_rebuttal"
"315",940,"山东济南","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,3,5,4,"zhongkao","NewsL_bot_rebuttal"
"316",944,"广东广州","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,4,2,2,"zhongkao","NewsL_bot_rebuttal"
"317",948,"黑龙江哈尔滨","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,5,4,"zhongkao","AIL_bot_rebuttal"
"318",949,"湖北武汉","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,3,2,1,"zhongkao","NewsL_bot_rebuttal"
"319",950,"黑龙江牡丹江","AIL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",4,2,1,3,3,"zhongkao","AIL_bot_rebuttal"
"320",953,"江苏苏州","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,4,2,2,"zhongkao","NewsL_bot_rebuttal"
"321",954,"贵州铜仁","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,2,2,1,1,"zhongkao","NewsL_bot_rebuttal"
"322",958,"河南洛阳","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",4,4,2,4,3,"zhongkao","NewsL_bot_rebuttal"
"323",959,"广东阳江","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,1,1,4,3,"zhongkao","AIL_bot_rebuttal"
"324",960,"湖南长沙","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"zhongkao","NewsL_bot_rebuttal"
"325",969,"上海上海","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,5,2,1,"zhongkao","NewsL_bot_rebuttal"
"326",970,"广东广州","NewsL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",5,5,4,2,2,"zhongkao","NewsL_bot_rebuttal"
"327",973,"湖南长沙","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,1,2,"zhongkao","NewsL_bot_rebuttal"
"328",977,"河北石家庄","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"zhongkao","NewsL_bot_rebuttal"
"329",978,"河北邯郸","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,3,2,3,1,"zhongkao","AIL_bot_rebuttal"
"330",984,"吉林长春","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,2,5,"zhongkao","NewsL_bot_rebuttal"
"331",987,"江苏南京","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,2,3,"zhongkao","AIL_bot_rebuttal"
"332",988,"北京北京","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"zhongkao","AIL_bot_rebuttal"
"333",989,"广东广州","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"zhongkao","NewsL_bot_rebuttal"
"334",993,"贵州贵阳","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,4,2,2,3,"zhongkao","AIL_bot_rebuttal"
"335",998,"重庆重庆","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"zhongkao","AIL_bot_rebuttal"
"336",1005,"辽宁抚顺","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,2,2,1,1,"zhongkao","NewsL_bot_rebuttal"
"337",1006,"广东广州","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,2,2,"zhongkao","AIL_bot_rebuttal"
"338",1010,"广东广州","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,2,1,"zhongkao","AIL_bot_rebuttal"
"339",1015,"湖南衡阳","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,4,2,2,3,"zhongkao","NewsL_bot_rebuttal"
"340",1019,"江苏南京","NewsL","bot_rebuttal","1",5,"bot_TRUE","rebuttal_TRUE",5,5,4,2,4,"zhongkao","NewsL_bot_rebuttal"
"341",1021,"江西九江","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,4,2,4,3,"zhongkao","AIL_bot_rebuttal"
