"","uid","residence","gender","age","group","bot_dummy","rebuttal_dummy","income_national","income_sample","income_sample_abs","accuracy","worth","articleId"
"223","905","山东菏泽","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,1,1,3,4,"zhongkao"
"224","907","广西南宁","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,3,4,"zhongkao"
"225","911","河北廊坊","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,4,"zhongkao"
"226","915","北京北京","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"zhongkao"
"227","917","河北石家庄","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"zhongkao"
"228","918","广东广州","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"zhongkao"
"229","922","山东临沂","2",1,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,2,"zhongkao"
"230","925","河北秦皇岛","1",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"zhongkao"
"231","933","广东汕头","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,1,1,3,2,"zhongkao"
"232","935","河南洛阳","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"zhongkao"
"233","938","云南玉溪","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,5,"zhongkao"
"234","939","广东广州","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,3,"zhongkao"
"235","941","广西玉林","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,4,2,"zhongkao"
"236","948","湖北武汉","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,3,2,"zhongkao"
"237","950","广东广州","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,4,"zhongkao"
"238","953","重庆重庆","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"zhongkao"
"239","961","黑龙江鹤岗","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",3,1,1,2,2,"zhongkao"
"240","966","河北保定","2",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,2,2,1,"zhongkao"
"241","969","北京北京","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,3,"zhongkao"
"242","979","广东广州","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,2,"zhongkao"
"243","985","湖南娄底","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,1,2,2,"zhongkao"
"244","989","广东广州","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"zhongkao"
"245","993","河南郑州","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,4,"zhongkao"
"246","994","上海上海","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,2,2,"zhongkao"
"247","999","天津天津","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,3,2,"zhongkao"
"248","1010","上海上海","1",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,3,4,"zhongkao"
"249","1014","广东东莞","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"zhongkao"
"250","1021","河南郑州","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,3,"zhongkao"
"251","1027","江苏南京","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"zhongkao"
"252","1029","浙江杭州","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,3,"zhongkao"
"253","1032","安徽宿州","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,2,4,4,"zhongkao"
"254","1033","上海上海","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,3,4,"zhongkao"
"255","1037","湖北武汉","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,2,"zhongkao"
"256","1039","浙江宁波","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,5,4,"zhongkao"
"257","1040","河北沧州","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,2,1,"zhongkao"
"258","1041","天津天津","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,4,"zhongkao"
"259","1043","江西赣州","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,5,4,"zhongkao"
"260","1046","浙江杭州","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,4,"zhongkao"
"261","1047","上海上海","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,1,1,"zhongkao"
"262","1051","四川成都","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,3,3,"zhongkao"
"263","1063","广东深圳","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,2,"zhongkao"
"264","1064","广东广州","1",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,3,"zhongkao"
"265","1068","湖北武汉","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,3,"zhongkao"
"266","1079","河南周口","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,1,1,4,5,"zhongkao"
"267","1101","广东潮州","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",3,1,1,1,2,"zhongkao"
"268","1112","陕西西安","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,4,2,3,2,"zhongkao"
"269","1113","广东东莞","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"zhongkao"
"270","1114","福建厦门","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,5,4,"zhongkao"
"271","1115","浙江杭州","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,3,"zhongkao"
"272","1121","山西太原","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,4,"zhongkao"
"273","1122","江苏南京","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,4,"zhongkao"
"274","1125","江苏徐州","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,2,2,"zhongkao"
"275","1127","江苏苏州","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,4,"zhongkao"
"276","1128","山东日照","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,1,1,"zhongkao"
"277","1130","内蒙古呼和浩特","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,1,"zhongkao"
"278","1135","宁夏中卫","1",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,1,1,3,2,"zhongkao"
"279","1136","广东广州","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"zhongkao"
"280","1141","江苏苏州","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"zhongkao"
"281","1145","陕西咸阳","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,2,2,"zhongkao"
"282","1150","重庆重庆","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,2,2,"zhongkao"
"283","1155","福建龙岩","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,4,"zhongkao"
"284","1157","山东潍坊","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,4,2,1,1,"zhongkao"
"285","1162","江西宜春","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,2,1,"zhongkao"
"286","1163","上海上海","2",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,3,4,"zhongkao"
"287","1167","河北唐山","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,4,"zhongkao"
"288","1177","河南许昌","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,1,4,3,"zhongkao"
"289","1178","广西南宁","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,1,1,"zhongkao"
"290","1181","福建龙岩","1",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,3,"zhongkao"
"291","1182","吉林长春","1",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"zhongkao"
"292","1190","江苏南通","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,3,3,"zhongkao"
"293","1197","河南新乡","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,1,5,1,"zhongkao"
"294","1203","江苏南通","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,5,"zhongkao"
"295","1205","黑龙江大庆","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,2,"zhongkao"
"296","1207","江苏苏州","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,3,"zhongkao"
"297","1212","贵州毕节","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,2,2,2,"zhongkao"
"298","1218","湖北武汉","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,5,4,"zhongkao"
"299","1219","山东青岛","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,2,"zhongkao"
"300","1222","江苏南京","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"zhongkao"
"301","1230","四川成都","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"zhongkao"
"302","1234","河北唐山","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,5,5,"zhongkao"
"303","1235","四川巴中","1",6,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,2,5,5,"zhongkao"
"304","1236","安徽安庆","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,2,2,"zhongkao"
"305","1239","河南郑州","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,5,"zhongkao"
"306","1242","河北石家庄","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,1,2,"zhongkao"
"307","1245","广东潮州","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",3,1,1,2,1,"zhongkao"
"308","1247","重庆重庆","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,3,"zhongkao"
"309","1253","天津天津","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,2,"zhongkao"
"310","1257","上海上海","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,1,1,"zhongkao"
"311","1260","黑龙江鹤岗","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",3,1,1,2,1,"zhongkao"
"312","1265","河北石家庄","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,1,"zhongkao"
"313","1266","江西南昌","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,2,"zhongkao"
"314","1272","天津天津","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,1,"zhongkao"
"315","1273","河南郑州","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"zhongkao"
"316","1275","甘肃酒泉","2",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,2,"zhongkao"
"317","1278","江苏苏州","1",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"zhongkao"
"318","1279","上海上海","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,2,2,"zhongkao"
"319","1282","湖南湘潭","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,3,"zhongkao"
"320","1284","河北保定","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,2,1,1,"zhongkao"
"321","1286","江西赣州","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,1,1,"zhongkao"
"322","1288","广东深圳","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,2,"zhongkao"
"323","1294","湖南长沙","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"zhongkao"
"324","1299","湖北十堰","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",3,1,1,2,1,"zhongkao"
"325","1305","安徽池州","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,3,4,"zhongkao"
"326","1308","浙江台州","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"zhongkao"
"327","1310","云南昆明","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,5,"zhongkao"
"328","1318","内蒙古通辽","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,4,3,"zhongkao"
"329","1324","湖北武汉","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,1,"zhongkao"
"330","1325","河南洛阳","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,5,3,"zhongkao"
"331","1327","云南曲靖","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,3,4,"zhongkao"
"332","1329","河南许昌","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,1,4,4,"zhongkao"
"333","1344","广东江门","1",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,5,"zhongkao"
"334","1352","安徽马鞍山","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,2,"zhongkao"
"335","1362","浙江温州","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"zhongkao"
"336","1365","浙江宁波","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,1,"zhongkao"
"337","1367","上海上海","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,2,2,"zhongkao"
"338","1382","江苏无锡","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,2,"zhongkao"
"339","1386","内蒙古乌兰察布","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,1,1,3,"zhongkao"
"340","1394","重庆重庆","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"zhongkao"
"341","1396","广东广州","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,4,"zhongkao"
"342","1398","北京北京","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,1,"zhongkao"
"343","1400","山东济南","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,1,"zhongkao"
"344","1402","河北石家庄","2",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,3,"zhongkao"
"345","1404","海南海口","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,1,2,"zhongkao"
"346","1405","浙江杭州","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,3,"zhongkao"
"347","1413","北京北京","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,5,3,"zhongkao"
"348","1415","云南昆明","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,5,"zhongkao"
"349","1417","河南安阳","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,2,4,3,"zhongkao"
"350","1418","新疆乌鲁木齐","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,3,"zhongkao"
"351","1421","广西南宁","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,1,1,"zhongkao"
"352","1422","上海上海","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,2,1,"zhongkao"
"353","1424","河北石家庄","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,1,"zhongkao"
"354","1425","安徽安庆","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,4,4,"zhongkao"
"355","1436","广西南宁","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,2,5,"zhongkao"
"356","1438","福建泉州","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,3,"zhongkao"
"357","1444","河南安阳","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,2,4,4,"zhongkao"
"358","1447","吉林长春","1",6,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,2,"zhongkao"
"359","1448","浙江杭州","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,4,"zhongkao"
"360","1449","四川成都","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"zhongkao"
"361","1452","浙江温州","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,1,"zhongkao"
"362","1453","江苏苏州","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"zhongkao"
"363","1454","上海上海","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,3,2,"zhongkao"
"364","1456","广西桂林","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,3,4,"zhongkao"
"365","1467","河北邢台","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,1,1,1,"zhongkao"
"366","1477","河南开封","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,1,1,1,1,"zhongkao"
"367","1494","天津天津","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,4,"zhongkao"
"368","1496","山西临汾","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,2,5,5,"zhongkao"
"369","1509","广东深圳","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,1,"zhongkao"
"370","1513","广东深圳","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"zhongkao"
"371","1515","河南新乡","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,1,2,2,"zhongkao"
"372","1520","四川成都","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,3,5,"zhongkao"
"373","1526","山西太原","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"zhongkao"
"374","1532","吉林长春","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"zhongkao"
"375","1536","陕西西安","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,4,2,1,1,"zhongkao"
"376","1538","安徽蚌埠","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,1,3,"zhongkao"
"377","1542","广东东莞","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,5,"zhongkao"
"378","1543","重庆重庆","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"zhongkao"
"379","1544","安徽六安","1",6,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,2,1,2,"zhongkao"
"380","1546","湖北黄冈","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,1,3,3,"zhongkao"
"381","1552","四川成都","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,5,"zhongkao"
"382","1558","广东广州","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,1,"zhongkao"
"383","1560","广东广州","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,3,"zhongkao"
"384","1563","广西百色","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,1,3,4,"zhongkao"
"385","1564","上海上海","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,5,5,"zhongkao"
"386","1565","河北石家庄","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,4,"zhongkao"
"387","1569","吉林长春","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"zhongkao"
"388","1572","四川成都","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,1,"zhongkao"
"389","1573","辽宁沈阳","1",6,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,3,3,"zhongkao"
"390","1582","北京北京","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"zhongkao"
"391","1585","新疆乌鲁木齐","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"zhongkao"
"392","1587","河南郑州","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,3,"zhongkao"
"393","1594","广东中山","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,2,"zhongkao"
"394","1596","云南昆明","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"zhongkao"
"395","1603","吉林吉林","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,1,1,3,2,"zhongkao"
"396","1614","内蒙古呼和浩特","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,1,"zhongkao"
"397","1617","上海上海","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,2,2,"zhongkao"
"398","1626","湖北黄冈","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,1,5,5,"zhongkao"
"399","1627","北京北京","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,5,5,"zhongkao"
"400","1630","安徽芜湖","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,5,3,"zhongkao"
"401","1636","浙江宁波","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"zhongkao"
"402","1641","广东惠州","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,4,"zhongkao"
"403","1642","江西南昌","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"zhongkao"
"404","1643","北京北京","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"zhongkao"
"405","1646","山东潍坊","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,4,2,2,3,"zhongkao"
"406","1648","湖南长沙","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"zhongkao"
"407","1651","黑龙江哈尔滨","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,3,"zhongkao"
"408","1660","北京北京","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,1,"zhongkao"
"409","1661","河北邯郸","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,4,5,"zhongkao"
"410","1663","辽宁沈阳","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,1,2,"zhongkao"
"411","1664","贵州贵阳","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,3,"zhongkao"
"412","1668","湖南湘潭","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,1,2,"zhongkao"
"413","1671","河南新乡","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,1,5,5,"zhongkao"
"414","1676","广东深圳","2",6,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"zhongkao"
"415","1683","浙江宁波","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,5,5,"zhongkao"
"416","1686","山东济南","1",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,5,"zhongkao"
"417","1691","福建福州","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"zhongkao"
"418","1700","山东淄博","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,3,3,"zhongkao"
"419","1702","广东广州","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,1,"zhongkao"
"420","1703","广东广州","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,3,"zhongkao"
"421","1711","广西南宁","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,4,3,"zhongkao"
"422","1713","广东佛山","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,4,"zhongkao"
"423","1718","湖北武汉","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,4,"zhongkao"
"424","1722","安徽蚌埠","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,3,"zhongkao"
"425","1723","吉林长春","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"zhongkao"
"426","1738","上海上海","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,2,2,"zhongkao"
"427","1740","湖北武汉","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,5,5,"zhongkao"
"428","1745","北京北京","2",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"zhongkao"
"429","1747","四川成都","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,5,"zhongkao"
"430","1750","广西南宁","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,4,4,"zhongkao"
"431","1753","江苏南通","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"zhongkao"
"432","1758","黑龙江大庆","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,4,"zhongkao"
"433","1760","上海上海","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,4,5,"zhongkao"
"434","1764","河北石家庄","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,2,"zhongkao"
"435","1767","北京北京","1",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"zhongkao"
"436","1773","浙江绍兴","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,3,"zhongkao"
"437","1775","浙江嘉兴","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"zhongkao"
"438","1779","四川成都","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,2,"zhongkao"
"439","1786","湖北武汉","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"zhongkao"
"440","1792","河北石家庄","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"zhongkao"
"441","1800","河南郑州","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,4,"zhongkao"
"442","1801","广西柳州","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,4,5,"zhongkao"
